title,address,building_age,building_size,stations,nearest_station,distance_to_nearest_station,avg_distance_to_stations,url,rent,management_fee,deposit,key_money,floor,floor_plan,area
カーサピアッツァ新宿西落合,東京都新宿区西落合１,築5年,4階建,"都営大江戸線/落合南長崎駅 歩7分,西武新宿線/中井駅 歩15分,西武新宿線/新井薬師前駅 歩15分",落合南長崎駅,7,12.3333333333333,https://suumo.jp/chintai/jnc_000104442208/?bc=100485928930,9.7万円,3000円,9.7万円,9.7万円,2階,ワンルーム,18.8m2
都営大江戸線 落合南長崎駅 4階建 築5年,東京都新宿区西落合１,築5年,4階建,"都営大江戸線/落合南長崎駅 歩7分,西武新宿線/中井駅 歩15分,西武新宿線/新井薬師前駅 歩14分",落合南長崎駅,7,12.0,https://suumo.jp/chintai/jnc_000104454679/?bc=100486047319,9.7万円,3000円,9.7万円,9.7万円,2階,1K,18.8m2
メゾンカルム中落合North,東京都新宿区中落合２,築37年,3階建,"西武新宿線/下落合駅 歩6分,都営大江戸線/中井駅 歩11分,西武池袋線/椎名町駅 歩15分",下落合駅,6,10.6666666666667,https://suumo.jp/chintai/jnc_000103244914/?bc=100476591044,21.2万円,15000円,21.2万円,-,2階,2SLDK,63m2
メゾンカルム中落合North,東京都新宿区中落合２,築37年,3階建,"西武新宿線/下落合駅 歩6分,都営大江戸線/中井駅 歩11分,西武池袋線/椎名町駅 歩15分",下落合駅,6,10.6666666666667,https://suumo.jp/chintai/jnc_000103244913/?bc=100476591045,21.4万円,15000円,21.4万円,-,2階,3LDK,66.65m2
メゾンカルム中落合North,東京都新宿区中落合２,築37年,3階建,"西武新宿線/下落合駅 歩6分,都営大江戸線/中井駅 歩11分,西武池袋線/椎名町駅 歩15分",下落合駅,6,10.6666666666667,https://suumo.jp/chintai/jnc_000103244911/?bc=100476468568,21.4万円,15000円,21.4万円,-,1階,3LDK,66.65m2
メゾンカルム中落合North,東京都新宿区中落合２,築37年,3階建,"西武新宿線/下落合駅 歩6分,都営大江戸線/中井駅 歩11分,西武池袋線/椎名町駅 歩15分",下落合駅,6,10.6666666666667,https://suumo.jp/chintai/jnc_000103244912/?bc=100484516802,21.4万円,15000円,21.4万円,-,1階,2LDK,65.75m2
西武新宿線 下落合駅 3階建 築36年,東京都新宿区中落合２,築36年,3階建,"西武新宿線/下落合駅 歩6分,都営大江戸線/中井駅 歩11分,西武池袋線/椎名町駅 歩15分",下落合駅,6,10.6666666666667,https://suumo.jp/chintai/jnc_000103277816/?bc=100484683030,21.4万円,15000円,21.4万円,-,1階,3LDK,66.65m2
西武新宿線 下落合駅 3階建 築36年,東京都新宿区中落合２,築36年,3階建,"西武新宿線/下落合駅 歩6分,都営大江戸線/中井駅 歩11分,西武池袋線/椎名町駅 歩15分",下落合駅,6,10.6666666666667,https://suumo.jp/chintai/jnc_000104416545/?bc=100485866859,21.4万円,15000円,21.4万円,-,1階,2SLDK,66.65m2
田島ハウス,東京都中野区東中野５,築49年,2階建,"東京メトロ東西線/落合駅 歩6分,都営大江戸線/中井駅 歩10分,西武新宿線/下落合駅 歩10分",落合駅,6,8.66666666666667,https://suumo.jp/chintai/jnc_000103844276/?bc=100477976278,6.4万円,1000円,6.4万円,6.4万円,2階,2K,26.64m2
田島ハウス,東京都中野区東中野５,築49年,2階建,"東京メトロ東西線/落合駅 歩6分,都営大江戸線/中井駅 歩10分,西武新宿線/下落合駅 歩10分",落合駅,6,8.66666666666667,https://suumo.jp/chintai/jnc_000103373366/?bc=100477738053,6.9万円,1000円,6.9万円,6.9万円,2階,2K,26m2
田島ハウス,東京都中野区東中野５,築49年,2階建,"東京メトロ東西線/落合駅 歩6分,都営大江戸線/中井駅 歩10分,西武新宿線/下落合駅 歩10分",落合駅,6,8.66666666666667,https://suumo.jp/chintai/jnc_000103373365/?bc=100478053702,6.9万円,1000円,6.9万円,6.9万円,2階,2K,26m2
田島ハウス,東京都中野区東中野５,築49年,2階建,"東京メトロ東西線/落合駅 歩6分,都営大江戸線/中井駅 歩10分,西武新宿線/下落合駅 歩10分",落合駅,6,8.66666666666667,https://suumo.jp/chintai/jnc_000103459327/?bc=100477688376,7万円,1000円,7万円,7万円,2階,2K,26.4m2
田島ハウス,東京都中野区東中野５,築49年,2階建,"東京メトロ東西線/落合駅 歩6分,都営大江戸線/中井駅 歩10分,西武新宿線/下落合駅 歩10分",落合駅,6,8.66666666666667,https://suumo.jp/chintai/jnc_000103440564/?bc=100482930993,7.4万円,1000円,7.4万円,7.4万円,2階,2K,26m2
オアーゼ新宿西落合レジデンス,東京都新宿区西落合１,築4年,5階建,"都営大江戸線/落合南長崎駅 歩6分,西武池袋線/東長崎駅 歩17分,西武新宿線/新井薬師前駅 歩16分",落合南長崎駅,6,13.0,https://suumo.jp/chintai/jnc_000102825177/?bc=100472830264,11.2万円,8000円,11.2万円,11.2万円,4階,1K,25.25m2
オアーゼ新宿西落合レジデンス,東京都新宿区西落合１,築4年,5階建,"都営大江戸線/落合南長崎駅 歩6分,西武池袋線/東長崎駅 歩17分,西武新宿線/新井薬師前駅 歩16分",落合南長崎駅,6,13.0,https://suumo.jp/chintai/jnc_000103316453/?bc=100478979199,19.9万円,12000円,19.9万円,39.8万円,5階,2LDK,43.52m2
オアーゼ新宿西落合レジデンス,東京都新宿区西落合１,築4年,5階建,"都営大江戸線/落合南長崎駅 歩6分,西武池袋線/東長崎駅 歩17分,西武新宿線/新井薬師前駅 歩16分",落合南長崎駅,6,13.0,https://suumo.jp/chintai/jnc_000104116898/?bc=100483575172,24万円,12000円,24万円,48万円,4階,2LDK,51.71m2
オアーゼ新宿西落合レジデンス,東京都新宿区西落合１,築4年,5階建,"都営大江戸線/落合南長崎駅 歩6分,西武池袋線/東長崎駅 歩17分,西武新宿線/新井薬師前駅 歩16分",落合南長崎駅,6,13.0,https://suumo.jp/chintai/jnc_000104148254/?bc=100483348041,24万円,12000円,24万円,48万円,4階,2LDK,51.71m2
中落合TERRACE (中落合テラス),東京都新宿区中落合４,築9年,2階建,"西武新宿線/中井駅 歩7分,都営大江戸線/落合南長崎駅 歩7分,ＪＲ山手線/高田馬場駅 歩20分",中井駅,7,11.3333333333333,https://suumo.jp/chintai/jnc_000104432908/?bc=100485604201,6.9万円,2500円,6.9万円,-,2階,ワンルーム,14.23m2
プライム落合,東京都新宿区上落合１,築12年,2階建,"西武新宿線/下落合駅 歩5分,西武新宿線/中井駅 歩7分,東京メトロ東西線/落合駅 歩6分",下落合駅,5,6.0,https://suumo.jp/chintai/jnc_000104249117/?bc=100485129746,6.4万円,3000円,-,-,2階,ワンルーム,10.07m2
Parc Lux,東京都新宿区中落合３,築5年,2階建,"都営大江戸線/落合南長崎駅 歩7分,西武池袋線/椎名町駅 歩14分,西武新宿線/中井駅 歩13分",落合南長崎駅,7,11.3333333333333,https://suumo.jp/chintai/jnc_000095757373/?bc=100485369234,6.7万円,-,-,-,2階,ワンルーム,11.58m2
Parc Lux,東京都新宿区中落合３,築5年,2階建,"都営大江戸線/落合南長崎駅 歩7分,西武池袋線/椎名町駅 歩14分,西武新宿線/中井駅 歩13分",落合南長崎駅,7,11.3333333333333,https://suumo.jp/chintai/jnc_000104156226/?bc=100483734108,6.5万円,3000円,-,-,2階,ワンルーム,15.92m2
Parc Lux,東京都新宿区中落合３,築5年,2階建,"都営大江戸線/落合南長崎駅 歩7分,西武池袋線/椎名町駅 歩14分,西武新宿線/中井駅 歩13分",落合南長崎駅,7,11.3333333333333,https://suumo.jp/chintai/jnc_000104398991/?bc=100485609961,6.7万円,3000円,-,-,2階,ワンルーム,11.58m2
ウェンゲン上高田,東京都中野区上高田５,築26年,3階建,"西武新宿線/新井薬師前駅 歩7分,都営大江戸線/中井駅 歩10分,東京メトロ東西線/落合駅 歩14分",新井薬師前駅,7,10.3333333333333,https://suumo.jp/chintai/jnc_000104335103/?bc=100484239087,11.6万円,3000円,11.6万円,11.6万円,2-3階,2K,38.28m2
ウェンゲン上高田,東京都中野区上高田５,築26年,3階建,"西武新宿線/新井薬師前駅 歩7分,都営大江戸線/中井駅 歩10分,東京メトロ東西線/落合駅 歩14分",新井薬師前駅,7,10.3333333333333,https://suumo.jp/chintai/jnc_000104286382/?bc=100484469390,11.6万円,4000円,11.6万円,11.6万円,2階,2DK,37.51m2
西武新宿線 新井薬師前駅 3階建 築26年,東京都中野区上高田５,築26年,3階建,"西武新宿線/新井薬師前駅 歩7分,都営大江戸線/中井駅 歩10分,東京メトロ東西線/落合駅 歩14分",新井薬師前駅,7,10.3333333333333,https://suumo.jp/chintai/jnc_000104286383/?bc=100484377161,11.6万円,3000円,11.6万円,11.6万円,2-3階,2K,38.28m2
デュオステージ下落合,東京都新宿区中落合１,築4年,6階建,"西武新宿線/下落合駅 歩5分,西武新宿線/中井駅 歩6分,ＪＲ山手線/高田馬場駅 歩18分",下落合駅,5,9.66666666666667,https://suumo.jp/chintai/jnc_000103473420/?bc=100477982683,14.3万円,10000円,14.3万円,14.3万円,2階,1LDK,33.6m2
西武新宿線 中井駅 7階建 築18年,東京都新宿区中落合１,築18年,7階建,"西武新宿線/中井駅 歩6分,西武新宿線/下落合駅 歩7分,ＪＲ山手線/高田馬場駅 歩19分",中井駅,6,10.6666666666667,https://suumo.jp/chintai/jnc_000103649370/?bc=100479526092,10.4万円,15000円,-,-,2階,ワンルーム,24.09m2
西武新宿線 中井駅 7階建 築18年,東京都新宿区中落合１,築18年,7階建,"西武新宿線/中井駅 歩6分,西武新宿線/下落合駅 歩7分,ＪＲ山手線/高田馬場駅 歩19分",中井駅,6,10.6666666666667,https://suumo.jp/chintai/jnc_000103605210/?bc=100473970386,22.2万円,25000円,22.2万円,-,7階,2LDK,61.57m2
レジディア中落合Ｂ棟,東京都新宿区中落合１,築18年,7階建,"西武新宿線/下落合駅 歩5分,都営大江戸線/中井駅 歩7分,東京メトロ東西線/落合駅 歩11分",下落合駅,5,7.66666666666667,https://suumo.jp/chintai/jnc_000103654508/?bc=100479420036,10.4万円,15000円,-,-,2階,ワンルーム,24.09m2
レジディア中落合Ｂ棟,東京都新宿区中落合１,築18年,7階建,"西武新宿線/下落合駅 歩5分,都営大江戸線/中井駅 歩7分,東京メトロ東西線/落合駅 歩11分",下落合駅,5,7.66666666666667,https://suumo.jp/chintai/jnc_000103610322/?bc=100486428152,22.2万円,25000円,22.2万円,-,7階,2LDK,61.57m2
レジディア中落合Ｂ棟,東京都新宿区中落合１,築18年,7階建,"西武新宿線/下落合駅 歩5分,都営大江戸線/中井駅 歩7分,東京メトロ東西線/落合駅 歩11分",下落合駅,5,7.66666666666667,https://suumo.jp/chintai/jnc_000102182204/?bc=100463476224,24.5万円,15000円,24.5万円,-,7階,2LDK,61.57m2
パークヒルズ落合,東京都新宿区上落合１,築27年,12階建,"東京メトロ東西線/落合駅 歩5分,ＪＲ中央線/東中野駅 歩10分,西武新宿線/下落合駅 歩8分",落合駅,5,7.66666666666667,https://suumo.jp/chintai/jnc_000104509149/?bc=100486346968,9.2万円,7000円,9.2万円,9.2万円,4階,ワンルーム,21.25m2
パークヒルズ落合,東京都新宿区上落合１,築27年,12階建,"東京メトロ東西線/落合駅 歩5分,ＪＲ中央線/東中野駅 歩10分,西武新宿線/下落合駅 歩8分",落合駅,5,7.66666666666667,https://suumo.jp/chintai/jnc_000103987130/?bc=100483501753,9.2万円,7000円,9.2万円,9.2万円,4階,ワンルーム,20.38m2
落合テラス1号館,東京都新宿区上落合１,築7年,2階建,"西武新宿線/下落合駅 歩8分,西武新宿線/中井駅 歩10分,東京メトロ東西線/落合駅 歩10分",下落合駅,8,9.33333333333333,https://suumo.jp/chintai/jnc_000103707783/?bc=100480154287,5.6万円,6000円,-,-,1階,ワンルーム,12.26m2
西武新宿線 新井薬師前駅 4階建 築39年,東京都中野区上高田４,築39年,4階建,"西武新宿線/新井薬師前駅 歩5分,都営大江戸線/中井駅 歩14分,東京メトロ東西線/落合駅 歩15分",新井薬師前駅,5,11.3333333333333,https://suumo.jp/chintai/jnc_000103447934/?bc=100483269995,10.5万円,8000円,10.5万円,10.5万円,2階,2K,38m2
第一山下荘,東京都新宿区上落合２,築66年,2階建,"西武新宿線/中井駅 歩3分,西武新宿線/下落合駅 歩8分,東京メトロ東西線/落合駅 歩7分",中井駅,3,6.0,https://suumo.jp/chintai/jnc_000061260509/?bc=100485854258,8.7万円,-,8.7万円,8.7万円,2階,2K,30m2
プライムヒル哲学堂,東京都新宿区西落合２,築9年,4階建,"都営大江戸線/落合南長崎駅 歩8分,西武新宿線/新井薬師前駅 歩14分,都営大江戸線/中井駅 歩19分",落合南長崎駅,8,13.6666666666667,https://suumo.jp/chintai/jnc_000104449309/?bc=100486040262,14.5万円,4600円,-,29万円,3階,1LDK,38.47m2
ＵＣＭ　ＫＡＭＩＯＣＨＩＡＩ,東京都新宿区上落合１,築4年,4階建,"西武新宿線/下落合駅 歩4分,西武新宿線/中井駅 歩6分,東京メトロ東西線/落合駅 歩9分",下落合駅,4,6.33333333333333,https://suumo.jp/chintai/jnc_000104347516/?bc=100485133123,14.8万円,5000円,14.8万円,14.8万円,3階,1LDK,37.32m2
アヴァンツァーレ新宿ピアチェーレ,東京都新宿区上落合１,築57年,11階建,"西武新宿線/下落合駅 歩3分,西武新宿線/中井駅 歩10分,東京メトロ東西線/落合駅 歩14分",下落合駅,3,9.0,https://suumo.jp/chintai/jnc_000104398957/?bc=100485336970,11.5万円,-,11.5万円,11.5万円,3階,2K,29.53m2
セリオ落合東中野,東京都中野区東中野５,築12年,10階建,"東京メトロ東西線/落合駅 歩8分,ＪＲ山手線/高田馬場駅 歩15分,都営大江戸線/東中野駅 歩12分",落合駅,8,11.6666666666667,https://suumo.jp/chintai/jnc_000103903872/?bc=100481853871,10.7万円,-,10.7万円,10.7万円,3階,1K,25.29m2
セリオ落合東中野,東京都中野区東中野５,築12年,10階建,"東京メトロ東西線/落合駅 歩8分,ＪＲ山手線/高田馬場駅 歩15分,都営大江戸線/東中野駅 歩12分",落合駅,8,11.6666666666667,https://suumo.jp/chintai/jnc_000102943144/?bc=100479193199,10.7万円,-,10.7万円,10.7万円,3階,1K,25.23m2
セリオ落合東中野,東京都中野区東中野５,築12年,10階建,"東京メトロ東西線/落合駅 歩8分,ＪＲ山手線/高田馬場駅 歩15分,都営大江戸線/東中野駅 歩12分",落合駅,8,11.6666666666667,https://suumo.jp/chintai/jnc_000103903874/?bc=100482038471,10.8万円,-,10.8万円,10.8万円,4階,1K,25.23m2
セリオ落合東中野,東京都中野区東中野５,築12年,10階建,"東京メトロ東西線/落合駅 歩8分,ＪＲ山手線/高田馬場駅 歩15分,都営大江戸線/東中野駅 歩12分",落合駅,8,11.6666666666667,https://suumo.jp/chintai/jnc_000104474405/?bc=100486211027,16.3万円,-,16.3万円,16.3万円,4階,1LDK,39.85m2
セリオ落合東中野,東京都中野区東中野５,築12年,10階建,"東京メトロ東西線/落合駅 歩8分,ＪＲ山手線/高田馬場駅 歩15分,都営大江戸線/東中野駅 歩12分",落合駅,8,11.6666666666667,https://suumo.jp/chintai/jnc_000104474404/?bc=100485953928,16.3万円,-,16.3万円,16.3万円,4階,1LDK,39.85m2
セリオ落合東中野,東京都中野区東中野５,築12年,10階建,"東京メトロ東西線/落合駅 歩8分,ＪＲ山手線/高田馬場駅 歩15分,都営大江戸線/東中野駅 歩12分",落合駅,8,11.6666666666667,https://suumo.jp/chintai/jnc_000103903875/?bc=100481501428,20万円,-,20万円,30万円,8階,2LDK,50.58m2
セリオ落合東中野,東京都中野区東中野５,築12年,10階建,"東京メトロ東西線/落合駅 歩8分,ＪＲ山手線/高田馬場駅 歩15分,都営大江戸線/東中野駅 歩12分",落合駅,8,11.6666666666667,https://suumo.jp/chintai/jnc_000104482963/?bc=100486406543,25万円,-,25万円,50万円,7階,2LDK,65.25m2
セリオ落合東中野,東京都中野区東中野５,築12年,10階建,"東京メトロ東西線/落合駅 歩8分,ＪＲ山手線/高田馬場駅 歩15分,都営大江戸線/東中野駅 歩12分",落合駅,8,11.6666666666667,https://suumo.jp/chintai/jnc_000104510148/?bc=100485991427,25万円,-,25万円,50万円,7階,2LDK,65.25m2
Studio24,東京都新宿区中落合４,築2年,2階建,"西武新宿線/中井駅 歩8分,東京メトロ東西線/落合駅 歩15分,西武新宿線/新井薬師前駅 歩20分",中井駅,8,14.3333333333333,https://suumo.jp/chintai/jnc_000104525332/?bc=100486288113,6.6万円,4000円,-,6.6万円,2階,ワンルーム,12.07m2
篠原ビル,東京都新宿区上落合２,築47年,4階建,"都営大江戸線/中井駅 歩1分,東京メトロ東西線/落合駅 歩5分,西武新宿線/下落合駅 歩11分",中井駅,1,5.66666666666667,https://suumo.jp/chintai/jnc_000104356679/?bc=100485569380,11万円,-,11万円,11万円,2階,2K,37.7m2
下落合グリーンパーク,東京都新宿区上落合１,築57年,11階建,"西武新宿線/下落合駅 歩1分,ＪＲ山手線/高田馬場駅 歩15分,都営大江戸線/中井駅 歩9分",下落合駅,1,8.33333333333333,https://suumo.jp/chintai/jnc_000103198519/?bc=100477954121,11.5万円,-,11.5万円,11.5万円,3階,2K,29.53m2
都営大江戸線 落合南長崎駅 15階建 築25年,東京都新宿区中落合３,築25年,15階建,"都営大江戸線/落合南長崎駅 歩9分,西武新宿線/下落合駅 歩10分,西武池袋線/椎名町駅 歩10分",落合南長崎駅,9,9.66666666666667,https://suumo.jp/chintai/jnc_000104347540/?bc=100484964703,31.8万円,8000円,63.6万円,31.8万円,6階,2LDK,88.81m2
